key;message_id;scope;source_type;source_locator;classification;active_in_app;source_hash;source_de;protected_tokens;notes;en;ro;el;es;fr
deepdive_v21.MTB_CRC_001_v0_6.reasoning_gate_upgrade.ras_scope.rationale;msg_d68892a363d187a4;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].reasoning_gate_upgrade[1].rationale;translatable;True;d68892a363d187a4bf2147161989b717ac0662294182a602cfd41dbb02186e05;KRAS Exon 2-only ist ein klassischer unvollständiger Pfad.;KRAS;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.report_additions.batch;msg_f96baa5a640968a6;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].report_additions.batch;translatable;True;f96baa5a640968a66436b708cd356fab3d5514a505f18728236de3045027df0d;Batch1 v2.1 content expansion;;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.result_packages.optimal.class;msg_9a714950f9841458;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].result_packages[0].class;review;True;9a714950f9841458f5433dd5e74d1cffc8ad95a80a0c2f12e99f4e3f3d4871d3;optimal;;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.result_packages.optimal.result;msg_18785b12e0aeea07;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].result_packages[0].result;translatable;True;18785b12e0aeea0789a931d4072d1123d103b3a12fd83154ae18efaad7d9d63e;"RAS-WT, BRAF V600E, MLH1/PMS2-Verlust, MSI-H. MLH1-Methylierung positiv → eher sporadische dMMR-Konstellation. Anti-EGFR nur kontextabhängig; IO-/BRAF-Kontext und Prognose im MTB adressieren.";BRAF | EGFR | MLH1 | MSI | MSI-H | MTB | PMS2 | RAS-WT;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.result_packages.optimal.title;msg_20e0cd38c176c4cf;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].result_packages[0].title;translatable;True;20e0cd38c176c4cf8fc087a33d27498431b429ad4d273efd4561ac1aaa44faa2;Vollständiger mCRC-Biomarkerpfad;;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.result_packages.partial_ras_only.class;msg_85554bb9dd4b57d6;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].result_packages[1].class;review;True;85554bb9dd4b57d6e5c850e0840dbac644cd5568d0e20a2000468b3a01a7532a;incomplete;;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.result_packages.partial_ras_only.result;msg_b44a824703b8fd9a;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].result_packages[1].result;translatable;True;b44a824703b8fd9ac32278a610173af3cdd123631d28e98446231dd3ec697bdb;"RAS-WT wird erkannt, aber BRAF/MSI/MMR fehlen. Befund ist für die Systemtherapie unvollständig; Nachforderung erforderlich.";BRAF | MSI | RAS-WT;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.result_packages.partial_ras_only.title;msg_2efce10797b56a96;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].result_packages[1].title;review;True;2efce10797b56a96b25b4a6b28a4090a711e09776070e4b3d52bec6366e9a5a6;RAS-only-Pfad;;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.result_packages.wrong_overdiagnostic.class;msg_8810ad581e59f2bc;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].result_packages[2].class;review;True;8810ad581e59f2bc3928b261707a71308f7e139eb04820366dc4d5c18d980225;wrong;;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.result_packages.wrong_overdiagnostic.result;msg_b50ca5806940573f;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].result_packages[2].result;translatable;True;b50ca5806940573f86a2be64dda9990a6fd4a54078e1b5922d0f43167e4a52b8;Material/TAT wird durch HRD, Lungenfusionen oder PD-L1 verbraucht, ohne die zentrale CRC-Frage zu beantworten.;HRD | PD-L1 | TAT;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.result_packages.wrong_overdiagnostic.title;msg_2522283b63fa4af2;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].result_packages[2].title;translatable;True;2522283b63fa4af249d68222e36426935061d30c14be048e691371c738eab667;Entitätsfremde Diagnostik;;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.target_role;msg_35bf9ec6cb7dd905;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].target_role;translatable;True;35bf9ec6cb7dd90565c8950c990f13406870da753bdad0bd31134431c04b37df;Pathologieassistenz / MTB-Training;MTB;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.title;msg_620c75f2fa95a0a2;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].title;translatable;True;620c75f2fa95a0a21f4ed6f90f3d501d611beebb72c6e9493298de4db7f90513;mCRC: RAS/BRAF/MMR/MSI vor Systemtherapie;BRAF | MSI;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.twist.content;msg_bba652e3301354ae;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].twist.content;translatable;True;bba652e3301354ae9eea12e9866a38647fe1ddc32e2233e312041261559d7945;Der Fall ist RAS-Wildtyp, zeigt aber dMMR/MSI-H und BRAF V600E. Wer nur RAS testet, würde anti-EGFR-Eignung diskutieren, aber immuntherapeutische, prognostische und hereditäre Einordnung verpassen.;BRAF | EGFR | MSI | MSI-H;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.twist.title;msg_f520ea47d8844b57;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].twist.title;translatable;True;f520ea47d8844b570e20ab29104d33c7063ccbd6121a1006c9056875a3afa386;RAS-Wildtyp reicht nicht als Therapieantwort;;;;;;;
deepdive_v21.MTB_CRC_001_v0_6.twist.why_critical;msg_fa8940ef10bd996b;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_CRC_001_v0_6].twist.why_critical;translatable;True;fa8940ef10bd996b7ad95b2d985ff10ae5c955940f5b5c0b0cdfe10e7aace6d0;Der therapeutisch relevante Kontext entsteht nicht durch einen Einzelmarker, sondern durch die Kombination aus RAS/BRAF und MMR/MSI einschließlich Reflexdiagnostik.;BRAF | MSI;;;;;;
deepdive_v21.MTB_IO_001_v1_0.acceptable_alternatives;msg_67ae99d848cdd741;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].acceptable_alternatives;translatable;True;67ae99d848cdd7418b0cc2ac7a1d8751f9e7264d02ab73d6bb9fb745be7fc6ef;Bei eindeutigem dMMR-IHC kann je nach Labor/Leitlinie direkt berichtet oder MSI-Testung ergänzend durchgeführt werden. TMB kann ergänzen, ersetzt aber nicht die MMR/MSI-Logik. PD-L1 ist optionaler Kontext, nicht Hauptentscheidung.;IHC | MSI | PD-L1 | TMB;;;;;;
deepdive_v21.MTB_IO_001_v1_0.case_briefing;msg_8fdfa227c183f4de;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].case_briefing;translatable;True;8fdfa227c183f4de5bb53167f6c3d0b9283a0bb19af0ad01f68bb361efb9f066;66-jährige Patientin mit rezidiviertem endometrioidem Endometriumkarzinom. Histologisch TIL-reiches Tumormikromilieu. MMR-IHC zeigt Verlust von MSH2 und MSH6. Die Fragestellung umfasst IO-Sensitivität, MSI/dMMR-Bestätigung und mögliche Lynch-/Keimbahnkonsequenz.;IHC | MSH2 | MSH6 | MSI | MMR-IHC;;;;;;
deepdive_v21.MTB_IO_001_v1_0.context_cards.klinische_frage.content;msg_777a27d5286babe5;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].context_cards[2].content;translatable;True;777a27d5286babe5c546ffdc5e3a0a937bd446e2e44de53648b1a4369713232e;Therapieoption Immuncheckpoint-Inhibition und hereditäre Dimension sollen im MTB eingeordnet werden.;MTB;;;;;;
deepdive_v21.MTB_IO_001_v1_0.context_cards.klinische_frage.title;msg_5b290eeb5feb5cc7;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].context_cards[2].title;translatable;True;5b290eeb5feb5cc73f6be33e3ce54e5d244759496976e44945c77f163860e830;Klinische Frage;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.context_cards.mmr_ihc.content;msg_43499e0662747b8d;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].context_cards[1].content;translatable;True;43499e0662747b8db779e40311e7b91bdbf842472df87bc4c22f4f5df7f85889;MSH2/MSH6-Verlust bei erhaltener MLH1/PMS2-Expression.;MLH1 | MSH2 | MSH6 | PMS2;;;;;;
deepdive_v21.MTB_IO_001_v1_0.context_cards.mmr_ihc.title;msg_4c4d98b9b6b92332;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].context_cards[1].title;protected;True;4c4d98b9b6b9233280964e354cd79a88ca984777276b4dc8a7ebf9ea070174f1;MMR-IHC;IHC | MMR-IHC;;;;;;
deepdive_v21.MTB_IO_001_v1_0.context_cards.tumorbiologie.content;msg_e08d57854c5d6107;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].context_cards[0].content;translatable;True;e08d57854c5d6107c4e0a76c3d64b056ed87d31ee826133924efd2f6642efd77;TIL-reiches entzündliches Mikromilieu, Verdacht auf hohe Immunogenität.;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.context_cards.tumorbiologie.title;msg_b7464653df044ebf;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].context_cards[0].title;review;True;b7464653df044ebfdd378389e62fefa7aa753c9099dd31f13a6fe4852a71cbf1;Tumorbiologie;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.debrief_points.0;msg_dce08965b1aec142;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].debrief_points[0];translatable;True;dce08965b1aec1426cedc31833543ab35e5a01196569da345f17a42327baf0c3;dMMR/MSI-H verbindet Immunbiologie und hereditäre Tumordisposition.;MSI | MSI-H;;;;;;
deepdive_v21.MTB_IO_001_v1_0.debrief_points.1;msg_0668ad3f83699e8f;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].debrief_points[1];translatable;True;0668ad3f83699e8f1ec4e891d2dd82dbab95fbd4a21c756de7520c2f1f3eb945;PD-L1 ist in dieser Konstellation nicht der Hauptanker.;PD-L1;;;;;;
deepdive_v21.MTB_IO_001_v1_0.debrief_points.2;msg_a69ebac6f7ea03ab;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].debrief_points[2];translatable;True;a69ebac6f7ea03abd692ec3b2e743c5c0de13669b57c5ad3edd1496529d6a473;MSH2/MSH6-Verlust hat andere Reflexkonsequenzen als MLH1/PMS2-Verlust.;MLH1 | MSH2 | MSH6 | PMS2;;;;;;
deepdive_v21.MTB_IO_001_v1_0.debrief_points.3;msg_a939768189d5e959;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].debrief_points[3];translatable;True;a939768189d5e9599dbf8685451a318e49be0e38bff440fda089a902e8557fb7;Take-home: dMMR/MSI-H ist nicht nur ein Immuntherapie-Biomarker. Je nach IHC-Verlustmuster muss auch der hereditäre Kontext aktiv adressiert werden.;IHC | MSI | MSI-H;;;;;;
deepdive_v21.MTB_IO_001_v1_0.decision_task;msg_95f6c4b1712d26d4;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].decision_task;translatable;True;95f6c4b1712d26d4d3c12ecaf6ecfca9133d53711950d730d7fbbb134bedf326;Ordne die dMMR/MSI-H-Konstellation biologisch ein, wähle sinnvolle Bestätigung/Ergänzung und formuliere eine MTB-Empfehlung, die Therapieoption und Lynch-/Humangenetik-Kontext sauber trennt.;MSI | MSI-H | MTB;;;;;;
deepdive_v21.MTB_IO_001_v1_0.expected_path;msg_f3caca6d027491f4;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].expected_path;translatable;True;f3caca6d027491f475157a26a003a72bd2f3519a941f9c29167f25d9644c295e;MMR-IHC prüfen → MSI-PCR/NGS bestätigen oder ergänzen → ggf. TMB/Panel als Zusatzkontext → IO-Sensitivität biologisch erklären → bei MSH2/MSH6-Verlust Humangenetik/Lynch-Abklärung empfehlen → Befundkommunikation: Therapieprädiktion und Familienrelevanz getrennt adressieren.;IHC | MSH2 | MSH6 | MSI | NGS | PCR | TMB | MMR-IHC | MSI-PCR;;;;;;
deepdive_v21.MTB_IO_001_v1_0.followup_logic.0.action;msg_8a328c4758c7fd5e;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].followup_logic[0].action;translatable;True;8a328c4758c7fd5e97f86bdd17a43077f56caae0a827696555dd72a7f9f8f6fd;Falls MSI/dMMR-Bestätigung fehlt, nachfordern. Bei MSH2/MSH6-Verlust humangenetische Beratung/Keimbahnabklärung empfehlen. Bei unklarer IHC Wiederholung oder orthogonale MSI-Testung erwägen.;IHC | MSH2 | MSH6 | MSI;;;;;;
deepdive_v21.MTB_IO_001_v1_0.followup_logic.0.consequence;msg_91ae38ae4be2f758;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].followup_logic[0].consequence;translatable;True;91ae38ae4be2f758b02082d47de36d872d39f2fe21222c695203c49367b2fd84;Nachforderung oder erneute MTB-Besprechung mit finaler Einordnung.;MTB;;;;;;
deepdive_v21.MTB_IO_001_v1_0.followup_logic.0.trigger;msg_e6a1f2cba307c044;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].followup_logic[0].trigger;translatable;True;e6a1f2cba307c0442bf34d90dcccf5d9a6b8ddac2b1c39bff9132d33902100f1;Unvollständiger oder unsicherer Primärpfad;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.instructor_notes.discussion_questions.0;msg_bf741b06854746c8;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].instructor_notes.discussion_questions[0];translatable;True;bf741b06854746c8435f2460880ac7d1ffb978306ada0cdee74b3ff34990228b;Warum ist dMMR/MSI-H immunologisch relevant?;MSI | MSI-H;;;;;;
deepdive_v21.MTB_IO_001_v1_0.instructor_notes.discussion_questions.1;msg_43a2e2787d7b8307;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].instructor_notes.discussion_questions[1];translatable;True;43a2e2787d7b8307c1927db3c7537d7d51afcd3d6ae325179d143c033f0cd197;Warum reicht PD-L1 in diesem Fall nicht als Hauptargument?;PD-L1;;;;;;
deepdive_v21.MTB_IO_001_v1_0.instructor_notes.discussion_questions.2;msg_a79ea31b28bdaac1;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].instructor_notes.discussion_questions[2];translatable;True;a79ea31b28bdaac1550d0198adae61968ca285e9704b77cb056c4e1c6329adf2;Wie unterscheidet sich MSH2/MSH6-Verlust von MLH1/PMS2-Verlust in der Reflexdiagnostik?;MLH1 | MSH2 | MSH6 | PMS2;;;;;;
deepdive_v21.MTB_IO_001_v1_0.instructor_notes.model_answer;msg_4b7dd74559aa2166;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].instructor_notes.model_answer;translatable;True;4b7dd74559aa21666c414b0d3e350c01e9d48a5eb86170a35e463c16bee0cf0c;"Optimale Lösung: MMR-IHC/MSI-H als prädiktiven IO-Kontext einordnen; MSH2/MSH6-Verlust als Lynch-Hinweis kommunizieren; MSI/PCR/NGS oder Panel/TMB sinnvoll ergänzen; PD-L1 nicht überinterpretieren.";IHC | MSH2 | MSH6 | MSI | MSI-H | NGS | PCR | PD-L1 | TMB | MMR-IHC;;;;;;
deepdive_v21.MTB_IO_001_v1_0.instructor_notes.scoring_focus.0;msg_0e2c6b501c7a211e;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].instructor_notes.scoring_focus[0];translatable;True;0e2c6b501c7a211e5175c37c83284415f710453066873d28d8060af40e682f9a;Clinical Reasoning: Immunescape/dMMR verstanden.;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.instructor_notes.scoring_focus.1;msg_f433c0677c7ff60b;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].instructor_notes.scoring_focus[1];translatable;True;f433c0677c7ff60b21f49fe721e8552b396a559889d11616ad2883e73f4452ac;Method Selection: MMR/MSI priorisiert.;MSI;;;;;;
deepdive_v21.MTB_IO_001_v1_0.instructor_notes.scoring_focus.2;msg_65ee6f9e63687b52;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].instructor_notes.scoring_focus[2];translatable;True;65ee6f9e63687b523ca1eafbfdbb6d4159f4ce2d90c35f092b0d4999706610fc;Communication: Therapie und Keimbahn-/Familienrelevanz getrennt dargestellt.;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.learning_objectives.0;msg_386553d66a55239b;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].learning_objectives[0];translatable;True;386553d66a55239bdb6ae5718e589046fe815a4873577c2e60bcf19bb294c2cc;Take-home: dMMR/MSI-H ist nicht nur ein Immuntherapie-Biomarker.;MSI | MSI-H;;;;;;
deepdive_v21.MTB_IO_001_v1_0.learning_objectives.1;msg_ca3ada779330eb65;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].learning_objectives[1];translatable;True;ca3ada779330eb65c15d66134f60eeb7cf85880592b3ec1b727e0f67d5145f5d;Je nach IHC-Verlustmuster muss auch der hereditäre Kontext aktiv adressiert werden.;IHC;;;;;;
deepdive_v21.MTB_IO_001_v1_0.low_value_traps.breites_panel_ohne_mmr_msi.label;msg_ebe186eadefa8be7;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].low_value_traps[3].label;translatable;True;ebe186eadefa8be7342165bc0ca83574359862f7a58db56ea7d7442dbfa24851;breites Panel ohne MMR/MSI;MSI;;;;;;
deepdive_v21.MTB_IO_001_v1_0.low_value_traps.breites_panel_ohne_mmr_msi.why_bad;msg_ac2fae858867f62a;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].low_value_traps[3].why_bad;translatable;True;ac2fae858867f62a923d5a48c004b281c0076104a2e16441008e05b6fc7a585e;falsche Priorisierung.;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.low_value_traps.dmmr_nur_als_io_marker_behandeln.label;msg_882a5328e7de1cb0;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].low_value_traps[1].label;translatable;True;882a5328e7de1cb0ea5f0054d231a8b5e907cb71cd6d4f1506274d9d386a6fd9;dMMR nur als IO-Marker behandeln;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.low_value_traps.dmmr_nur_als_io_marker_behandeln.why_bad;msg_82ddb1d96160a701;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].low_value_traps[1].why_bad;translatable;True;82ddb1d96160a70131bd7ab5c70dda166b6cfe33d20009eb1f7606af58d9d658;Lynch-/Keimbahnkontext wird verpasst.;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.low_value_traps.pd_l1_als_alleinige_entscheidungsgru.label;msg_79bfdec0457990ce;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].low_value_traps[0].label;translatable;True;79bfdec0457990ce6ffaa691e566853f8026abbabb1b48f01f96bba85212a6ea;PD-L1 als alleinige Entscheidungsgrundlage;PD-L1;;;;;;
deepdive_v21.MTB_IO_001_v1_0.low_value_traps.pd_l1_als_alleinige_entscheidungsgru.why_bad;msg_7ac10c637a36409d;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].low_value_traps[0].why_bad;translatable;True;7ac10c637a36409d08dff5361bef56b243bff841269a55af7049a2af0d5db006;dMMR/MSI-H wird untergewichtet.;MSI | MSI-H;;;;;;
deepdive_v21.MTB_IO_001_v1_0.low_value_traps.tmb_isoliert_uberinterpretieren.label;msg_20d3da16690debed;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].low_value_traps[2].label;translatable;True;20d3da16690debeda033a1c12e57cdf445cf8751a2180a9e958c6fa017aefa2b;TMB isoliert überinterpretieren;TMB;;;;;;
deepdive_v21.MTB_IO_001_v1_0.low_value_traps.tmb_isoliert_uberinterpretieren.why_bad;msg_2d51e3c488616e93;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].low_value_traps[2].why_bad;translatable;True;2d51e3c488616e93f7419c2ff83522fb47f84fafa44e637ec18342fd1a9b0b10;Methodik und Kontext fehlen.;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.material_or_resource_constraints.0;msg_c5e88036ddec7037;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].material_or_resource_constraints[0];translatable;True;c5e88036ddec7037b9f633ad90d22d2da9b463ee812c6412b7bdd07089945108;Es geht nicht nur um Therapieprädiktion, sondern auch um die richtige Konsequenz aus dem MSH2/MSH6-Verlust.;MSH2 | MSH6;;;;;;
deepdive_v21.MTB_IO_001_v1_0.material_or_resource_constraints.1;msg_2da4860c0d46597e;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].material_or_resource_constraints[1];translatable;True;2da4860c0d46597e7fd82ed7889c31a228068472df531240f6ac45b6526824c0;Die hereditäre Dimension darf nicht im IO-Fokus verloren gehen.;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.opening_scene;msg_0037546c283d7d05;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].opening_scene;translatable;True;0037546c283d7d05fa8241105ff54853058abb37bdf32791bf0054bddd71e0ad;Im molekularen Tumorboard liegt ein rezidiviertes endometrioides Endometriumkarzinom mit ausgeprägtem lymphozytärem Infiltrat vor. Die Onkologie fragt, ob eine Immuncheckpoint-Inhibition biologisch und diagnostisch begründbar ist.;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.pre_results.vorbefunde_datenlage.content;msg_a0280aa93ba8b477;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].pre_results[0].content;translatable;True;a0280aa93ba8b477f99ba1ff07b4710fadef9f2bbd838fb78e49913245cb6cfc;Vorbefund: Endometriumkarzinom, TIL-reich. IHC: MSH2/MSH6-Verlust. PD-L1 kann positiv sein, ist aber nicht die zentrale Entscheidungsgrundlage. MSI-PCR/NGS bzw. Panel/TMB kann ergänzen.;IHC | MSH2 | MSH6 | MSI | NGS | PCR | PD-L1 | TMB | MSI-PCR;;;;;;
deepdive_v21.MTB_IO_001_v1_0.pre_results.vorbefunde_datenlage.title;msg_dbef1ea380519067;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].pre_results[0].title;translatable;True;dbef1ea380519067dcedc11ec13ef8f73a876d3f2a5eb2fe44038355320739b1;Vorbefunde / Datenlage;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.reasoning_gate_upgrade.dmmr_biology.correct.0;msg_9c43c94f103b3800;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].reasoning_gate_upgrade[0].correct[0];review;True;9c43c94f103b3800818e1925cf27fef31075311d0ad73b78e01a824772b6db7a;neoantigen_io;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.reasoning_gate_upgrade.dmmr_biology.options.angiogenesis.label;msg_3eeea6b64c5684e0;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].reasoning_gate_upgrade[0].options[1].label;translatable;True;3eeea6b64c5684e054cca824f9f9ddfa6528ed8d034ad6d0a45588dcf7e0f547;dMMR zeigt primär VEGF-getriebene Angiogenese;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.reasoning_gate_upgrade.dmmr_biology.options.neoantigen_io.label;msg_492ffe05c8fb451a;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].reasoning_gate_upgrade[0].options[0].label;translatable;True;492ffe05c8fb451a555e160f6f1826ad4f93f9cc98eb3d85f50a72abc68f945e;Erhöhte Neoantigenlast/Immunogenität und damit plausible IO-Sensitivität.;;;;;;;
deepdive_v21.MTB_IO_001_v1_0.reasoning_gate_upgrade.dmmr_biology.options.no_therapy.label;msg_9afd796979e2c8e2;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].reasoning_gate_upgrade[0].options[3].label;translatable;True;9afd796979e2c8e278dd861479438e66afbd1f0d5c9d7f380d6ad40c1d4b258b;dMMR/MSI-H hat keine therapeutische Relevanz;MSI | MSI-H;;;;;;
deepdive_v21.MTB_IO_001_v1_0.reasoning_gate_upgrade.dmmr_biology.options.parp_only.label;msg_270bd9d4d45c8ee2;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].reasoning_gate_upgrade[0].options[2].label;translatable;True;270bd9d4d45c8ee2b7303623aee43bf53a7711f01638791331b301a03a185e3c;dMMR ist vor allem eine PARP/HRD-Konstellation;HRD;;;;;;
deepdive_v21.MTB_IO_001_v1_0.reasoning_gate_upgrade.dmmr_biology.prompt;msg_c00882531bb22e4e;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].reasoning_gate_upgrade[0].prompt;translatable;True;c00882531bb22e4ec18cb5bd581c74840b4a4cf4bd42e0ffc1a225e323f2643c;Was ist die zentrale biologische Aussage von dMMR/MSI-H?;MSI | MSI-H;;;;;;
deepdive_v21.MTB_IO_001_v1_0.reasoning_gate_upgrade.dmmr_biology.rationale;msg_2a16aab5a14a86ef;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].reasoning_gate_upgrade[0].rationale;translatable;True;2a16aab5a14a86efad42643b1f3e9a0f32c84ae3ca87d8111a10bd1c8d464f99;dMMR/MSI-H ist stärkerer Kontext als isoliertes PD-L1.;MSI | MSI-H | PD-L1;;;;;;
deepdive_v21.MTB_IO_001_v1_0.reasoning_gate_upgrade.msh2_msh6_linch.correct.0;msg_83541cbed92ccabe;deep_dive;v21_deep_dive;V21_DEEP_DIVE_BATCH1[MTB_IO_001_v1_0].reasoning_gate_upgrade[2].correct[0];review;True;83541cbed92ccabec34580684489a156787ea9de6fe4df555c4d03deeeae698d;lynch_referral;;;;;;;
